country,renewable,oil,gas,nuclear,hydroelec,coal,co2_emission,renewable_percent,oil_percent,gas_percent,nuclear_percent,hydroelec_percent,coal_percent,co2_percent,labels
Central America,0.029806109434951687,0.5739476132542384,0.0,0.0,0.15365460537999998,0.010880826848,42.734341372803826,1.154467307265524,0.3981863610834774,0.0,0.0,0.6572378015147625,0.011741063453921995,0.19736216561625428,0
Belarus,0.0,0.33053690500000005,0.5469703362831857,0.0,0.00027,0.04165821194582989,50.99923027404727,0.0,0.2293158545594373,0.7617013030824129,0.0,0.001154890255128557,0.04495170419174748,0.2355323191678715,0
Austria,0.01669540049722341,0.5117847910931473,0.2815385548605256,0.0,0.4183565055045,0.15292441892754002,63.65883566747957,0.6466558172515898,0.35505979799758863,0.3920656567272679,0.0,1.7894661162103092,0.16501460149716718,0.29399881370205605,0
Belgium,0.005840000000000002,1.3375746215877171,0.5589459000000001,0.4815700000000001,0.0046,0.31926112642800003,139.05340199042905,0.22619822587528496,0.9279661748705588,0.7783782632083116,1.9670538147859664,0.01967590805033837,0.3445018651731201,0.6421973446068822,3
Bulgaria,0.0,0.18197565532247165,0.12264569999999998,0.18178,0.026730000000000004,0.263497220964,43.405267749753655,0.0,0.12624884628022456,0.1707942521019791,0.7425110419083267,0.11433413525772712,0.28432927336207797,0.2004607387653927,0
Croatia,1e-05,0.16829752100000006,0.0925038,0.0,0.06452999999999999,0.018074373732,17.465512496327104,0.0003873257292385015,0.11675939740631942,0.1288191704853171,0.0,0.27601877097572497,0.01950333112012711,0.08066185786746588,0
Cyprus,0.0,0.107432731,0.0,0.0,0.0,0.001507248,7.9759322397,0.0,0.07453336721029423,0.0,0.0,0.0,0.0016264108101352467,0.03683565041761664,0
Czech Republic,0.007673816225685135,0.33994471365215617,0.3140163,0.1359,0.017580000000000002,0.8881810531200001,124.09705700351346,0.29722664656557396,0.2358426890761484,0.4372935953427695,0.5551064506290109,0.07519618772281493,0.958400519457764,0.5731237016888703,0
Denmark,0.05542005559668148,0.441124849,0.18366966300078005,0.0,0.000302,0.16625782800000002,57.525178078943746,2.146561344842295,0.3060382068859685,0.2557751533567077,0.0,0.0012917661372178677,0.1794021479735296,0.2656714332877553,0
Estonia,0.00013000000000000002,0.04764541225731659,0.027757,0.0,5e-05,0.118432890828,17.21270583749904,0.0050352344801005205,0.03305485185572013,0.038653911678881804,0.0,0.0002138685657645476,0.1277961781460163,0.07949430811554037,0
Finland,0.08666726315789475,0.4706769714274922,0.14187600000000006,0.22710526315789475,0.14598787878787886,0.20997800000000005,59.66608558964794,3.35684609037367,0.3265405172361712,0.1975740308157595,0.9276497170768684,0.6244443651074454,0.2265788304848167,0.27555889449864895,0
France,0.04366998568204231,4.1003346046376725,1.4974686000000001,4.151620000000001,0.66363,0.5931406484280001,381.4987495706352,1.6914509050131958,2.8446800330574886,2.0853485249233987,16.957991483152426,2.8385919259665333,0.6400342627981123,1.761894929848396,2
Germany,0.15228934860301754,5.653565279718947,2.985285,1.69606,0.2486675000000001,3.5715449888,854.4241837620367,5.898558300292014,3.922261429253457,4.157255565309315,6.92784287456836,1.063643231545113,3.853910822020457,3.9460303316969534,4
Greece,0.004510000000000001,0.8663592801365356,0.07056675288000001,0.0,0.036930000000000004,0.3778121009160001,103.69340302330649,0.1746839038865642,0.6010521538586093,0.0982700231757394,0.0,0.1579633226736948,0.4076818712844146,0.4788924767148245,0
