country,renewable,oil,gas,nuclear,hydroelec,coal,co2_emission,renewable_percent,oil_percent,gas_percent,nuclear_percent,hydroelec_percent,coal_percent,co2_percent,labels
Spain,0.5906587733135538,2.836485405370721,1.2112589997357124,0.5385879877566042,0.2854382926720787,0.5355335880000001,309.895385225735,5.338860711615745,1.7447517276717228,1.2263759397270404,2.3305023087316057,0.9701155757668473,0.35044212652893414,1.0429412272220475,5
Sweden,0.18808979080011398,0.6081788799976585,0.04398030000000002,0.5641874999999996,0.6256580487804875,0.10296471636,51.834711232797936,1.7001105201999211,0.3740971660210895,0.04452918967268412,2.441272923267846,2.126416230085646,0.06737798518558454,0.1744477650303045,5
Switzerland,0.015502695247574938,0.4810650444823466,0.11177000000000002,0.2510064184852373,0.3022063802660752,0.00574,40.05294120762561,0.14012613427735018,0.29590812132994176,0.11316492906405602,1.086119726180477,1.0271050665547807,0.0037561375259175752,0.13479666251404562,5
Turkey,0.05444339319418382,1.342877291,1.5062355900000002,0.0,0.4882804682926827,1.4184375984000002,298.83477642708226,0.49210425048097095,0.8260178138364688,1.5250339419889645,0.0,1.6595127556261389,0.9281962877217149,1.005717165605618,5
Ukraine,0.0023659024390243885,0.5703907973,2.0205685840707965,0.8419450060975603,0.10209792621951214,1.73710332,302.93906485581465,0.0213849758099129,0.35085332261991936,2.0457859934278586,3.643146199209583,0.3469989522142758,1.1367245586494783,1.0195299934656308,5
United Kingdom,0.320557934506882,3.16693652385776,2.949066269557591,0.6435371168070456,0.05309986436468081,1.3167059098187317,495.592026136607,2.897466760265955,1.9480156537965112,2.98587165786602,2.7846234423465575,0.18046984869848462,0.8616251704647353,1.6678962662314938,5
Azerbaijan,0.0,0.1748936623,0.32112464040000005,0.0,0.02496325609756096,0.00020640000032190144,28.525730419874396,0.0,0.10757891398946863,0.32513238929575466,0.0,0.08484230807084532,0.00013506390009729853,0.09600226950729847,0
Kazakhstan,1.3714024390243892e-06,0.498447495570274,0.4378213220162315,0.0,0.07354563250609752,1.521504054,202.45454311318642,1.2395865315682952e-05,0.30660024811099484,0.4432854867021388,0.0,0.24995862662952695,0.9956408489660489,0.681353126628008,0
Turkmenistan,4.261143292682924e-06,0.250688954,0.7464691972793911,0.0,2.942451219512193e-05,0.0,59.929702728573844,3.851572437372918e-05,0.1542013876650112,0.7557853964268151,0.0,0.00010000472369214668,0.0,0.20169115350092268,0
Uzbekistan,0.0,0.147178867,1.70482940712315,0.0,0.0533755426829268,0.045717217691853176,107.51860185148225,0.0,0.09053125462545958,1.726106280069857,0.0,0.18140679317053868,0.0299164036503332,0.3618497980616956,0
Iran,0.0022035731707317056,3.659889037484036,5.5149339888,0.0010365853658536577,0.09967390243902433,0.05975761024800001,531.5633053299741,0.01991771011948512,2.2512358812586557,5.583762312208136,0.004485366631331303,0.33876045273522365,0.03910414674419329,1.7889562492297877,5
Iraq,0.0,1.2775090435007483,0.22686912,0.0,0.03171493152439022,0.0,104.01124020076263,0.0,0.7858091236936454,0.22970052672116678,0.0,0.10778914338426313,0.0,0.3500459047521889,0
Israel,0.003044526064584066,0.5091691054827001,0.17097120000000002,0.0,0.00027054878048780466,0.3321069912442801,72.80664768404594,0.02751893534148744,0.31319522208220163,0.17310498094297694,0.0,0.0009195107758631115,0.21732396035404528,0.24502802592626768,0
Kuwait,0.0,0.8436578806510895,0.5708853173981026,0.0,0.0,0.0005668588404143999,85.88404192713115,0.0,0.5189427529021499,0.5780101677289735,0.0,0.0,0.00037094072515307484,0.2890395028665096,0
Oman,0.0,0.29087149726991435,0.6520913522173672,0.0,0.0,0.0004261438629932707,52.26723797515008,0.0,0.17891808871331566,0.6602296825352305,0.0,0.0,0.0002788597482976484,0.17590341746329094,0
Qatar,0.0010816167073170722,0.36656690994194335,1.0322820381438405,0.0,0.0,0.0,68.73372177644865,0.009776543081426189,0.22547912575806134,1.045165282460829,0.0,0.0,0.0,0.2313207474478877,0
Saudi Arabia,4.62638414634146e-05,6.046232817176052,3.155292,0.0,0.0,0.0026858119191408,501.69832429214114,0.0004181707217719167,3.719100804713866,3.194671158239093,0.0,0.0,0.0017575398845019962,1.6884467822950924,5
United Arab Emirates,0.00019307853658536567,1.4620454424459999,2.218901182380225,0.0,0.0,0.018626193972000004,222.34092400248755,0.0017452029154651314,0.8993193854663356,2.2465938525920026,0.0,0.0,0.01218859688906776,0.7482799912361565,0
Algeria,0.00016903467987804864,0.6920195510000001,0.96469065,0.0,0.003526463414634144,0.0115137,100.57735277278739,0.001527874725772316,0.4256684363345264,0.9767303299276019,0.0,0.011985347354353663,0.007534327636264318,0.3384892861672877,0
Egypt,0.016227272727272722,1.4584116649907253,1.7193329999999998,0.0,0.12118719512195116,0.018454911984000004,189.52955414994145,0.14667546260981276,0.8970842110913643,1.740790882906778,0.0,0.41187741305040765,0.012076513491395187,0.6378545639071111,0
Morocco,0.006458661862527713,0.5516598577399999,0.031783367817,0.0,0.018708914634146333,0.12465324805824,52.91207840804821,0.05837870802124752,0.33933172652908616,0.03218003546951423,0.0,0.06358575551434084,0.08157051267579571,0.1780736036116238,0
South Africa,0.004937981707317071,1.117172010048013,0.15411417465234373,0.12036621951219505,0.0285832379901441,3.789562081370589,467.7612778935662,0.04463354769789789,0.687184143781275,0.15603757396705747,0.5208318024969284,0.09714549551326508,2.479811209169056,1.5742329330199918,5
Eastern Africa,0.029561649176189975,0.9209091224694942,0.03438114243892855,0.0,0.5188329618093186,0.12843831112667858,80.0515514097586,0.2672025448330152,0.5664607966658306,0.03481023123595378,0.0,1.7633511354088225,0.08404737982376206,0.2694104760789099,0
Middle Africa,0.0008078586586373372,0.4508816755090193,0.14693808600000002,0.0,0.15967975609756088,7.319950196448973e-06,40.286521022162475,0.007302092253606259,0.2773420165781061,0.1487719251945796,0.0,0.5427016013680351,4.790024324168939e-06,0.13558276656735357,0
Western Africa,0.00291744877954228,1.1074526526874702,0.4429249110812439,0.0,0.15857170956178235,0.0139720202962074,104.08368423693723,0.026370306124245235,0.6812056657977265,0.44845277036067166,0.0,0.5389356973858804,0.009143001698164914,0.3502897124227608,0
Australia,0.17588884471943825,1.9362222134087328,1.2701909311098658,0.0,0.1825924390243901,2.131171380690369,409.6825775318158,1.5898283156214035,1.1909904579818307,1.2860433624125902,0.0,0.6205746519032006,1.3945945639673634,1.3787712581498643,5
Bangladesh,0.0006203963414634142,0.21939266624900008,0.7049573819442001,0.0,0.008135121951219506,0.04649595348782539,56.48606993070803,0.00560765335709467,0.13495071497694502,0.713755498979136,0.0,0.02764873781215977,0.030425992282045136,0.1901017372413287,0
China,1.04959925562245,19.68237788417079,4.865863396862452,0.8135121951219507,6.4189564024390195,79.71049919296144,8824.313534909095,9.487142969785536,12.106835717565215,4.926591090107595,3.520115732268808,21.81602730271499,52.16090544047126,29.697894277407066,1
India,0.3939955424341141,7.032604847059702,2.1702915748366625,0.30062307621951195,1.2287075254573163,12.754227460059273,1735.1505600770126,3.5612563752381288,4.325828517822488,2.1973775799830837,1.3008139600472908,4.175992987309098,8.346103201536069,5.839583746055283,4
Indonesia,0.10030856822638744,3.181686785438324,1.5384348261484022,0.0,0.11585924999999993,1.962339210440457,480.05909446580284,0.9066714965359487,1.957088693385423,1.5576350359734925,0.0,0.39376939221953094,1.2841142764660043,1.6156207707209547,5
Japan,0.2988558184830106,8.821226452335921,4.032908821685713,1.5199923539634137,0.7695411207069544,4.619263759421809,1210.2907559720857,2.701305152526208,5.426028303813908,4.083240947730781,6.577097467251648,2.6154298373993816,3.022750862173406,4.073187877288219,2
Malaysia,0.015348235591463403,1.3812071063441111,1.379424996,0.0,0.0751565853658536,0.61806048,213.6166221645149,0.1387300006265836,0.8495948826330683,1.3966407070012143,0.0,0.2554337520811457,0.40444602129174717,0.7189186825515406,0
New Zealand,0.08080534804484117,0.3148140624410936,0.14477581106124848,0.0,0.23426415166277706,0.05857076584110716,34.596527824321,0.730385321367306,0.19364541002024413,0.1465826643011305,0.0,0.7961906590891604,0.038327500260890913,0.1164333091324867,0
Pakistan,0.0002503042682926827,0.8839144482979459,1.2722272862308197,0.036769115910343306,0.2854235467775596,0.16704027011501552,144.0997031667523,0.0022624562341481192,0.5437049871160102,1.2881051319644554,0.15910215501835492,0.9700654590785162,0.10930770503805187,0.4849621144038414,0
Philippines,0.10401897560328706,0.5894530005012458,0.13701065283957595,0.0,0.09047087780487796,0.3235273819321756,80.65146263068519,0.940209215881908,0.3625786824280924,0.13872059416310828,0.0,0.3074822473543914,0.2117096411040614,0.27142945465944507,0
Singapore,0.005691597527743898,2.680830792703448,0.2983364773362,0.0,0.0,0.0002679552,192.7224284818884,0.051445348482228204,1.649006953573087,0.3020598219108117,0.0,0.0,0.00017534435226215138,0.6486000620102883,0
South Korea,0.048838957732130366,4.651923384351924,1.7440366608000002,1.4434533762804864,0.042892872947012176,3.5038240632,617.6801462272988,0.44144674457229394,2.8614465445429316,1.765802854115998,6.245908751103324,0.1457794738952182,2.2928301477349327,2.0787792282474276,2
Sri Lanka,0.001231095798175609,0.19162869611359995,0.0,0.0,0.04276435516513901,0.0125226685584,14.8235314690503,0.011127658279319025,0.11787280765930298,0.0,0.0,0.14534268210813517,0.008194575835685433,0.049888035895837825,0
Taiwan,0.03169289948240851,1.865076082949078,0.6134375492852113,0.392916042219512,0.037314521606524376,1.670209921959037,270.01280349146185,0.2864665413070825,1.1472277318272721,0.6210934664944913,1.7001711221678273,0.12682040056330132,1.0929508996568298,0.9087179030882351,5
Thailand,0.06827820186749997,2.1627455438642857,1.5954501851328242,0.0,0.07402701621951213,0.6570679662638605,253.54047475333653,0.6171546515176424,1.3303273188103542,1.615361966769178,0.0,0.25159469947011287,0.4299717151850226,0.853280902189266,0
Vietnam,0.0009571456097560967,0.726673882,0.2945952000000001,0.0,0.3832059484516103,0.726157247995747,134.9703319179977,0.008651470734202775,0.44698467641426526,0.29827185211247564,0.0,1.302397291685382,0.47518231514178744,0.45423755989972636,0
