country,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0
Canada,0,0,0,0,0,0,0,0,0,0,0,0.00707,0.01069,0.011320000000000002,0.01345,0.013,0.01898,0.021390000000000003,0.02085,0.023370000000000005,0.01678,0.01866,0.023129999999999998,0.02486,0.034780000000000005,0.039559191919191924,0.03985919191919192,0.045260526319999994,0.04878052632000001,0.057940526320000005,0.0720070790761281,0.07596409537285308,0.08237166888359386,0.0905935898575196,0.09118411329679404,0.09197463354355935,0.09955658485083316,0.10338694566638976,0.09935274222553667,0.1048955279919544,0.10385339300466354,0.12810678738167044,0.13711734612342782,0.14250743036238478,0.18254322876864698,0.21623408984388048,0.2508204087806148,0.27888442524387896,0.2909274415164642,0.3032995645547819,0.4377419474410352,0.4883144736849908,0.49200823639175145,0.5034907088503132,0.523399026366713
Mexico,0,0,0,0,0,0,0,0,0.0016100000000000003,0.0046300000000000004,0.00518,0.005789999999999999,0.00592,0.005979999999999998,0.010190000000000001,0.00915,0.009640000000000001,0.012960000000000003,0.01353,0.014240000000000001,0.01641,0.03394,0.044180000000000004,0.046329999999999996,0.04675,0.05125999999999999,0.058355124753775446,0.06369522980958635,0.06504760669730796,0.062285254000069123,0.06426443480664892,0.06196555154300723,0.05901246224556797,0.06160586031724091,0.06084001313197636,0.06384645108338804,0.06232760051504635,0.06351731751370418,0.07168431838206324,0.07437709929746276,0.08275705898503415,0.07633100227752761,0.08496582180622958,0.08137271761324061,0.08121058896203905,0.08603956129972282,0.08839878944734629,0.10205028779929301,0.11155114753475776,0.13327271319139034,0.15706664705242035,0.1704519181456678,0.18414691335497052,0.21646301210686825,0.3452919956857894
US,0.13332232095652646,0.14062006895272863,0.1407357074264804,0.15546045096175942,0.1622706037653718,0.1623590253395494,0.16584413973581333,0.18672978440292398,0.19989691771854276,0.20404264805821332,0.19754301961701326,0.22564753541853655,0.23536121862459236,0.24678786657309668,0.2575603724229939,0.2665611631812324,0.2737760327329065,0.2640504894535597,0.29810294113669267,0.35607182700809914,0.36409451999645986,0.3872007725117736,0.4267961297377268,0.42404126916216306,0.5124077698564593,0.6700781636290536,0.7138138562555917,0.7652123038325642,0.8022851764694754,0.813045511213773,0.7873848968352637,0.7707115374267963,0.8035763420972459,0.810032886710514,0.8380344693936677,0.868178370321137,0.8866549346463325,0.9962212743151874,1.0585361988567805,1.1527074684624983,1.2410831649491811,1.4684570982588705,1.6794945419302172,2.1075768078570825,2.394483977873388,2.756646248861312,3.090966438485074,3.3250998047838562,3.75628602702353,4.039290072911273,4.248824689078728,4.807667392471508,5.239283384505486,5.503935602910771,5.82855474958802
Total North America,0.13332232095652646,0.14062006895272863,0.1407357074264804,0.15546045096175942,0.1622706037653718,0.1623590253395494,0.16584413973581333,0.18672978440292398,0.20150691771854276,0.2086726480582133,0.20272301961701325,0.23850753541853653,0.2519712186245924,0.2640878665730967,0.2812003724229939,0.2887111631812324,0.3023960327329065,0.29840048945355974,0.33248294113669263,0.3936818270080991,0.39728451999645986,0.43980077251177363,0.4941061297377268,0.49523126916216303,0.5939377698564593,0.7608973555482454,0.8120281729285591,0.8741680599621505,0.9161133094867833,0.9332712915338421,0.9236564107180407,0.9086411843426566,0.9449604732264077,0.9622323368852745,0.9900585958224382,1.0239994549480844,1.048539120012212,1.1631255374952814,1.2295732594643805,1.3319800957519154,1.4276936169388788,1.6728948879180685,1.9015777098598745,2.3314569558327083,2.6582377956040744,3.058919900004915,3.430185636713035,3.706034517827028,4.158764616074752,4.475862350657445,4.843633283572183,5.466433784302167,5.915438534252208,6.223889323867953,6.697245771640522
Argentina,0,0,0,0,0,0.00047540991253644326,0.0004986461370262391,0.0006435315192743763,0.0004904243440233237,0.0005006767142857143,0.0005492264150943396,0.0005020279154518952,0.0005385510781671159,0.000541366620879121,0.0008439376339285715,0.0008625156794425088,0.0007472249999999999,0.0009591246543778802,0.0013731478405315618,0.0009739279181184668,0.0010332161428571432,0.001070789208074534,0.0010815682330827068,0.001211160473515249,0.0011937690789473685,0.0010676328373015872,0.0009960040431266847,0.001018654945054945,0.001074384027777778,0.0011929003759398498,0.0011559245729813668,0.0036101549206349207,0.004602240499999999,0.004964392030075188,0.006852621428571428,0.007098083101045295,0.006544523836937176,0.009117819199657056,0.010710969572346912,0.009480260943564198,0.011096117441538723,0.015753614347661423,0.015657738822144173,0.01649388619477358,0.016675713425318536,0.0406008181444881,0.052375777366768135,0.06541492244601706,0.07038069619943822,0.07771046564007733,0.08261613790433024,0.08167879527012713,0.0947281785260906,0.10051358998155593,0.13899454929874802
Brazil,0,0,0,0,0,0.009260119429600002,0.012011962962600002,0.0159062612879,0.014415504667100003,0.012098848661,0.0122931839978,0.012488329216800001,0.0254528982691,0.04698309381472,0.06770596706306001,0.07757385498294,0.07405803702292,0.10268418795934,0.14190675206630002,0.1726838919578,0.20799588003910235,0.2657111377317931,0.27372723561728923,0.28561384144193847,0.3064689564889933,0.28373072464892,0.29555846649785994,0.29936235146657203,0.3106139989922444,0.33202931139277486,0.343552683904143,0.3669724998994204,0.363133592554527,0.35907962304442115,0.36841128991494726,0.32224275604658004,0.3203724247633726,0.36209624982076394,0.3649070322724083,0.39829395533502826,0.43132303339872335,0.42373586396142016,0.5652949216210236,0.7146391291337212,0.7922030872948224,0.9219269118730562,0.8784274829153165,0.8974728392014212,1.048374154864305,1.2165732067431763,1.4498280007794129,1.4937157466829318,1.6260454952811192,1.8333792528235042,2.0241060776006146
Chile,0,0,0,0,0,0,0.0006600000000000001,0.0005700000000000001,0.00051,0.00046,0.00051,0.0007300000000000001,0.0008,0.0009099999999999999,0.00094,0.0010500000000000002,0.0011,0.0013700000000000003,0.0020800000000000007,0.00201,0.00195,0.0028000000000000004,0.00271,0.0032700000000000003,0.0032100000000000006,0.009630000000000001,0.01033,0.01743,0.0175,0.01786,0.018789999999999998,0.01738,0.01743,0.01161,0.0145,0.01375,0.01679025974025974,0.01764929032258064,0.016692692307692304,0.019841273885350313,0.017401329113924044,0.013837358490566033,0.02588759999999999,0.03446153427130436,0.03277879589177777,0.0350849015591411,0.04339995893451222,0.05927035801632936,0.06864573880626504,0.06313958346449111,0.08233656663482126,0.10614324465671553,0.134737360056723,0.15983460408137007,0.19248483169176517
Colombia,0,0,0,0,0,0,0,0,0,0,0.00189,0.00202,0.00192,0.00206,0.00216,0.00227,0.00212,0.00231,0.0023400000000000005,0.0025499999999999997,0.00267,0.00266,0.0026800000000000005,0.0027400000000000007,0.0027400000000000007,0.0027400000000000007,0.0026900000000000006,0.0034,0.0038900000000000007,0.00444,0.00477,0.00496,0.00483,0.00532,0.00457,0.004978350136986301,0.004954306412337662,0.004892557499999999,0.00491762596153846,0.005135164591222406,0.005470440034433344,0.0058846488415933255,0.0056580604657921075,0.005827648758054151,0.010685060130957722,0.01183603128627257,0.014552893197917886,0.01553527237613383,0.014327448490701803,0.017903335673026283,0.01873822853157523,0.019933544305834664,0.019336471080693828,0.020966907803339426,0.02132361221106378
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.158007707006369e-05,0.0009961333517905058,0.0014007737341211316,0.002101197271499999,0.002005474678881987,0.0020752475380677766,0.0023594737949109283,0.002769578760564464,0.002948922781254797,0.003490260097949986,0.004886413307396145,0.005557624627289892,0.006381641980846182,0.005498558037740079,0.0057423236140612295,0.0072894384005197
