country,1965.0_all_energy,1966.0_all_energy,1967.0_all_energy,1968.0_all_energy,1969.0_all_energy,1970.0_all_energy,1971.0_all_energy,1972.0_all_energy,1973.0_all_energy,1974.0_all_energy,1975.0_all_energy,1976.0_all_energy,1977.0_all_energy,1978.0_all_energy,1979.0_all_energy,1980.0_all_energy,1981.0_all_energy,1982.0_all_energy,1983.0_all_energy,1984.0_all_energy,1985.0_all_energy,1986.0_all_energy,1987.0_all_energy,1988.0_all_energy,1989.0_all_energy,1990.0_all_energy,1991.0_all_energy,1992.0_all_energy,1993.0_all_energy,1994.0_all_energy,1995.0_all_energy,1996.0_all_energy,1997.0_all_energy,1998.0_all_energy,1999.0_all_energy,2000.0_all_energy,2001.0_all_energy,2002.0_all_energy,2003.0_all_energy,2004.0_all_energy,2005.0_all_energy,2006.0_all_energy,2007.0_all_energy,2008.0_all_energy,2009.0_all_energy,2010.0_all_energy,2011.0_all_energy,2012.0_all_energy,2013.0_all_energy,2014.0_all_energy,2015.0_all_energy,2016.0_all_energy,2017.0_all_energy,2018.0_all_energy,2019.0_all_energy
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,0.35917644753200006,0.30151972548000006,0.287068683064,0.299459951612,0.3019935127600001,0.31254098154800003,0.334194577592,0.33231939068000005,0.351500615968,0.36279940856799997,0.343415694732,0.36086095171870125,0.36210927366606455,0.3792990906673846,0.3931484739282038,0.38900355688481003,0.38447900051720774,0.3875058240107235,0.3847114527519252,0.37882812781287245,0.38406654562885884,0.33676579369307313,0.3120443713410908,0.3401322651042771,0.33948332536632336,0.3227887779171428,0.3353515862623432,0.33608442571200003,0.3519188894670174,0.34003810661437206
Cyprus,0.016848902000000002,0.019219077,0.020834117,0.023138106000000002,0.027323257000000004,0.028817385,0.034374652000000006,0.038653286,0.041469013000000006,0.036767103,0.030708827999999997,0.031223014,0.035269141000000004,0.036160147000000004,0.0366942,0.037003194,0.035482297,0.042529651,0.044750447,0.04540496,0.04883536699999999,0.050916378000000005,0.062210971000000004,0.064242021,0.06592331700000001,0.069388329,0.07024376400000001,0.082068048,0.08528464000000001,0.085436497,0.09083042300000001,0.09217734400000002,0.09306584200000002,0.09880778,0.10397044400000001,0.10893997900000002,0.11019475000000001,0.108669371,0.11551788200000002,0.1124216346433121,0.12597345454430378,0.12388182175472624,0.12594777931330636,0.12905311882815715,0.12595489610972851,0.12250502104429423,0.12122221007626735,0.11354308322909092,0.1015256479826506,0.10158403517370929,0.10473715180551346,0.11390846265233137,0.11699285442893258,0.11649494448368422,0.11664082633108153
Czech Republic,1.6861615320000003,1.6988670620000001,1.6725614130000004,1.744665257,1.8191461290000002,1.8956340320000002,1.9925447580000002,2.003828014,2.0158951490000003,2.037043744,2.120308178,2.1796903029999997,2.2510656100000004,2.282668718,2.3065143809999995,2.2334608850000004,2.217081276,2.191338982,2.1948082120000003,2.26798378,2.2718418590000002,2.296259384,2.347826779,2.3581136050000007,2.285869651,1.964823054292,1.7881890388800001,1.735186944398707,1.72090645953415,1.6751225142675008,1.7458442818811946,1.8060495798146181,1.7318316710394692,1.681162025368836,1.611449083377069,1.703295882997841,1.741612165655857,1.7458443505499177,1.8452141083640843,1.8908368615418134,1.8618945537219542,1.8972703708825636,1.8761111541025002,1.8394721197380535,1.7633633195465106,1.8366502401056481,1.796346829256947,1.7849072607123289,1.7501479211453441,1.7110665848920283,1.6816833749481488,1.655952626697385,1.7300603310641594,1.726898143541483,1.7051956397498524
Denmark,0.5983336558000001,0.6805970864000002,0.6844283931999999,0.7151871396000001,0.8209535534000001,0.8747464410000001,0.8266710740000001,0.8724167038,0.8440749412,0.7679145684,0.7568485672,0.8331831798,0.8502645888,0.8626075588000002,0.8608764808000001,0.8386304736000001,0.75326086,0.7199482638000001,0.6843206061999999,0.6957635528000001,0.7840305436000002,0.8013410248000002,0.7724845186,0.7639737618000001,0.704453164,0.7263345108,0.83724986251304,0.7839067126519401,0.8309223594155802,0.891391295323127,0.8752866704757924,1.041554390568884,0.9440765819960718,0.9098430692571141,0.8818338253947047,0.8467743955974615,0.8488475866096423,0.8461467391214482,0.9111048176265584,0.8607052804428683,0.8301543692840309,0.9150705459066824,0.866971903872781,0.8340538686781647,0.7840205468605813,0.8232411330914899,0.7766467666085889,0.7180564789600237,0.7500977195392201,0.7246418202906101,0.6990482411434575,0.7052372607529458,0.7090185029925479,0.700348936042381,0.6968207127014977
Estonia,,,,,,,,,,,,,,,,,,,,,0.42642940338684027,0.4243782708751901,0.4307988593041214,0.42347831347133363,0.4364102058191722,0.4335017245134227,0.39114390974975843,0.2833785839646263,0.22476913303179322,0.22707157774931658,0.21194097209967305,0.2234526890521999,0.22100852318111164,0.2067822198022284,0.18961023408856217,0.19401530308531661,0.20169627396419793,0.20047848213543432,0.21785390083820158,0.2276553657516191,0.22418148196007884,0.22063548499801688,0.2501123431110949,0.23893005073465134,0.21226365539041472,0.2567862309172731,0.2645980950551347,0.2676360025462509,0.2769695355570839,0.2701677032682037,0.25229026178842895,0.25382979506890246,0.2802840498365985,0.2968185232936508,0.23868362449688013
Finland,0.4094184444433535,0.46621720814008083,0.49020509505692933,0.533344056000889,0.5880714876785454,0.6480060102424242,0.6648021228080807,0.70146171679798,0.7735770777979798,0.7403860490303031,0.7526278530909093,0.8004262628181819,0.8445641174497608,0.8782973803056886,0.9485936161281234,0.9446944782769805,0.9500879744928229,0.9379896395730994,0.9283732488607126,0.9678482802115896,1.0166402742381713,1.0284280804779373,1.0823832288017012,1.075514157994684,1.0805254726714517,1.1511460701245537,1.174536498670503,1.1677445598361134,1.1816701843730557,1.2432568673789481,1.184076682789089,1.2410243862694856,1.2533633768873669,1.2970216245811486,1.2734062042134162,1.2822913765311605,1.3109335547822116,1.3240295484827895,1.4200991609224796,1.4069804345633599,1.2787820181508442,1.3692588422872451,1.3657308794269734,1.317473296733778,1.2226087905810696,1.3296187757972247,1.2376903044426373,1.1981967774277946,1.2058645785521376,1.161523786982447,1.1518367412274022,1.1804914823483663,1.1419662644141144,1.1471137168659724,1.0976855957181872
France,4.684322860249218,4.794175689270982,5.107205099623379,5.389032489888274,5.940526753297736,6.4517397307350945,6.713648770544809,7.177823589670711,7.7971474384353145,7.651406323510126,7.202792105561951,7.67808012904318,7.762289556184413,8.114521733014595,8.354651123668159,8.245627814354819,8.154019414072,7.85066545748,8.040824471884001,8.306439085240001,8.578297752728005,8.786792732284,8.9437933069,9.058563473252,9.184350008231998,9.463120403260001,10.05903052404,10.135378771233714,10.133789898235666,9.999598522858493,10.239786727611202,10.625216500342136,10.480612228197481,10.726418594439481,10.909838343375224,11.049863838747713,11.180791030448486,11.070242427192264,11.185865657178566,11.277238335802656,11.21507715825888,11.12135031291217,10.924489765037267,10.954746657765057,10.344609228230311,10.651567674084136,10.239094229670217,10.224902079182325,10.31271036382584,9.87093454886494,9.923426616846069,9.76165701710552,9.700114124653323,9.871245120499182,9.679135769970884
Germany,10.678971250599188,10.705835386205608,10.678946041753594,11.402203314677791,12.301291687877175,12.985578497273613,13.105293662089124,13.560713910114217,14.340475327803729,14.08880430859687,13.534569421603612,14.443665327970898,14.403810536092514,14.92458913044245,15.753260767990177,15.234046088106062,14.756407095787056,14.233543424689413,14.43548376679858,14.964360782244832,15.401688971841962,15.274408513840521,15.402479917585385,15.451627624413558,15.287518290279992,15.047342504,14.681669691999998,14.384913078004518,14.321102272400216,14.185761116587198,14.257817171003277,14.72924631441778,14.537099266765777,14.422281028345132,14.217506470385318,14.307412117121967,14.560113566610765,14.367188061773543,14.353340702552913,14.339468143893152,14.165917198913617,14.513228433981308,13.890021682252781,14.028254734552661,13.15429710897698,13.706189659343554,13.202162481426827,13.368851392545453,13.745959312771085,13.166279172407782,13.39985761297857,13.619722993537277,13.783983269709596,13.439342419746612,13.139899974414192
Greece,0.284409496,0.31082410800000004,0.342360876,0.356015359,0.37567291900000005,0.417204996,0.497366772,0.558132225,0.642726858,0.628262611,0.7125428100000001,0.787453597,0.816644469,0.830329686,0.728630797,0.721791189,0.705265568,0.714761976,0.7195659360000002,0.751049009,0.7934682570000002,0.794881294,0.8696948120000002,0.9186349540000001,0.9962244909999999,1.0490713886321896,1.0572630729111603,1.0730402395288812,1.089833007403523,1.1088729077245456,1.1488482047765598,1.1800577733958417,1.2124536159201333,1.2881349879618031,1.2859984945024634,1.356178133932536,1.369310346759799,1.3749601464749648,1.4452311795627946,1.4475551198341963,1.455696174072885,1.5045934256891644,1.5336922251738707,1.4792302013188214,1.43094848065645,1.3618218640124777,1.3270200931637595,1.2553286891347084,1.1884869330819399,1.1187982289293965,1.1262716942409081,1.1078979051740023,1.167196339848209,1.1612224010368697,1.1455495341891393
Hungary,0.6658631099999999,0.6748017540000001,0.6439598360000002,0.668123772,0.715483514,0.7708460880000001,0.7958873050000002,0.821729805,0.8898334220000002,0.9170889009999998,0.970882981,1.037250587,1.090630635,1.166446592,1.1550439790000002,1.1585473700000002,1.1467832990000002,1.1518748440000002,1.1314964560000003,1.1619354720000001,1.1986788000000004,1.1928719520000002,1.2454817640000002,1.2161622220000001,1.1845693390000003,1.1711144667174864,1.0951369592279212,1.0325647042431778,1.0178837669935419,1.0312945147319836,1.0379616179117477,1.0566111777183398,1.027356924310501,1.0386191784903975,1.0406090094511662,1.0071722100976632,1.036074417536292,1.0211945287765363,1.0280726555262392,1.0354102053357646,1.1061034262389886,1.0897121575449988,1.0744023419208804,1.0584121452238198,0.9706596536955161,0.9907438301994322,0.9856890717030802,0.914938479690077,0.869509716647923,0.8717802295529227,0.915572617279149,0.9308907824960854,0.976669412531847,0.9833597701827403,0.9932954857906223
Iceland,0.026885552023999983,0.02822468933599998,0.027937430183999985,0.029560844775999982,0.02940447843199998,0.03545983495199996,0.03859484827999996,0.04195617147999995,0.05065304867199995,0.04933012573599994,0.047306690999999935,0.048870110999999945,0.051696423999999935,0.05398426999999994,0.05624523499999992,0.05692244799999992,0.05803525179999992,0.059411944799999915,0.061311740399999905,0.0645325911999999,0.0638764037999999,0.0667737033999999,0.0689075203999999,0.07266909739999988,0.07526764419999989,0.0753364555999999,0.0735384117999999,0.0761366292,0.07909471200000001,0.07997920979999998,0.08253604379999999,0.08745841068000001,0.09161587889999999,0.09908891607,0.10853906320000001,0.11524508620000003,0.11643655403376625,0.12093807098975523,0.12153335928210655,0.12401314586768644,0.12452044185274204,0.13670288240875536,0.156155275185495,0.19477635672848587,0.19447133063701594,0.19446279445205053,0.19448786316453662,0.1964141864940243,0.20268849553560442,0.20242105364580457,0.21126601060791556,0.21232395205596766,0.22212145503325942,0.22919942802266288,0.2196264198055875
Ireland,0.242979458,0.27235543100000004,0.29529264400000005,0.34450096900000005,0.34576337800000007,0.27237586300000005,0.283140603,0.2988136880000001,0.314117321,0.31953154600000006,0.2989855,0.30517537699999997,0.325187948,0.33835203599999997,0.3730981070000001,0.360987694,0.352212338,0.349717695,0.3446557539999999,0.3410426900000001,0.35779602600000004,0.38641717400000003,0.390946463,0.3889534900000001,0.40085074000000004,0.4208721647753863,0.4359833492405846,0.43897678986891076,0.44855551276275485,0.4662659594191953,0.4754761619158571,0.5028209356469813,0.5247809770725654,0.5644267420013155,0.5971097947371351,0.621016832787991,0.6583237721958485,0.6538268292594741,0.6369282652587809,0.6453009165772247,0.6735683582874602,0.6876039399134167,0.7088587411137929,0.7056713171006231,0.6439943071031384,0.6423609213560755,0.6077783663815506,0.6011209712530925,0.5891067893387031,0.5877974942188607,0.6226449583271019,0.6487987668838504,0.6509851172444927,0.6653885375741118,0.6632751369072069
Italy,3.313500382,3.5992210590000004,3.9012614880000003,4.2178992939999995,4.5430432,5.018087401,5.285706687999999,5.543617118,5.789507085,5.786941551000001,5.662812547000001,5.979511270999999,5.991596973000001,6.1430829639999995,6.336270423,6.173492865000001,6.045334218000002,5.924759869999999,5.8000460380000005,5.889991957999999,5.866907897000001,6.026998503000001,6.209815159999999,6.362649933,6.545531974020202,6.574578072911192,6.723309829314789,6.718823667907193,6.611313237918384,6.5991481305051725,6.8705400294163645,6.879929951518666,6.976467240140001,7.162009318244002,7.3878894364160015,7.492692011652,7.531196567233974,7.470848305899356,7.715526250960309,7.855560478029188,7.8638945736361485,7.826898039610514,7.680381822036259,7.5739200446132795,7.070730887168634,7.284541226140623,7.115247554382236,6.921378372582605,6.593795765377066,6.230789319896693,6.368685870928555,6.430576100741294,6.493947022048111,6.529209499418703,6.37351481906402
Latvia,,,,,,,,,,,,,,,,,,,,,0.3807173971834662,0.3536308865068335,0.3220558388876847,0.30426856885917664,0.3038061737748557,0.30837789287792244,0.28473346058588933,0.20369840671858405,0.175104521323662,0.1693107818264633,0.15855072965367345,0.14807411175197102,0.14847380116943465,0.16087744535748635,0.13715939856593065,0.1340931166753502,0.14458948014424994,0.14611371417377775,0.1443872260652747,0.16197516832635214,0.16690036601912356,0.15860630138094864,0.16356091067794748,0.16445176246998178,0.15558875057617363,0.17657158828857716,0.1576466149067776,0.1624637985013433,0.15640895191848717,0.14389979197901534,0.14722362877637174,0.15660680264121382,0.17129152953669216,0.15566327896364313,0.15883948827640115
Lithuania,,,,,,,,,,,,,,,,,,,,,0.648202906019084,0.5978512501574855,0.6265962054441746,0.656947313868373,0.7110318403212087,0.7228652481461584,0.7644695802155367,0.46728993498807586,0.3651585721626016,0.31572258901897027,0.35215173651924114,0.3830257062173443,0.3534233326000001,0.37898315019999995,0.31540466280000007,0.2788943038,0.3258382385584415,0.347331462483871,0.3641201987076923,0.367272188956003,0.3340826223165151,0.3202015080414439,0.35023369756218525,0.3471198067314827,0.3184823388053346,0.23586375719447855,0.24478905474146348,0.24575052734545458,0.22657155599879517,0.2185156712041916,0.22818542375714285,0.23211875211893493,0.24496732570000002,0.24607543871578952,0.24483326660152271
Luxembourg,0.1504388518,0.1441558152,0.14196856440000002,0.15354995479999994,0.1652614134,0.17159681400000001,0.1650088886,0.17015187880000002,0.18038414980000003,0.18316979220000001,0.15215227180000002,0.1524080006,0.1422091608,0.14795261580000002,0.152075173,0.1401823286,0.11987518079999998,0.11231360280000002,0.10498811260000002,0.1131147314,0.1161654376,0.11354992180000001,0.1072957068,0.10996517600000001,0.12634759960000003,0.13368069862344975,0.14366840931027833,0.14409146045869753,0.145982696566156,0.1403590545926331,0.12207871461350708,0.12557565610785215,0.12289017081588136,0.11864911700144044,0.12540017419711916,0.13380610413452046,0.14338890994439502,0.15677281062291176,0.16440882851658128,0.1862368614665074,0.1890054464205353,0.1856344718760341,0.18020990310338772,0.17887191794882598,0.17106073270565894,0.1801298143766102,0.17547790356682497,0.17227528616547402,0.16409902952088315,0.15894480493494975,0.15447451528932024,0.15243444737284073,0.15891792142349412,0.16634386979220023,0.16999690736962214
Netherlands,1.4902563370000004,1.596158762,1.687680101,1.8878092289999997,2.105164568,2.375192768,2.5046912110000004,2.9092273160000004,3.094615969000001,2.936741619,2.960328511,3.2285903640000004,3.170639956000001,3.2343703809378073,3.3415405207129836,3.1374716719859235,2.9751545980118173,2.750663739745398,2.7639241846937246,2.8697047712320902,2.9607551500373264,3.1073705092178705,3.171349443289122,3.1816855123123093,3.1962025124203253,3.2768013072821383,3.3390691278630147,3.3787106390794612,3.4067693590225634,3.370039640459302,3.507219307879146,3.658405530411283,3.59279429248285,3.6177123162217217,3.5736274813587134,3.6200719641556667,3.758873770514954,3.7595943571591777,3.7850372495245077,3.9116158479542653,3.9923285553134127,3.910303383886084,3.9764439191905847,3.9263872060411313,3.8695131974018846,4.095415114515177,3.919860919288697,3.791518932651453,3.6783793771808577,3.474206947634183,3.5166616338059073,3.5789425662824796,3.530837626284098,3.5261021389175773,3.511168769883968
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,0.10645767345223917,0.10546363372491764,0.1083059137710914,0.10866932171675388,0.10194214079562713,0.10262731429398153,0.11926075789038025,0.10746838858527713,0.12142765114198381,0.11611814100168756,0.11029693972041117,0.104087190746082,0.10161929734453201,0.11424277543790837,0.1127456994769365,0.11623651472504844,0.11809724060622767,0.11760313680894989,0.1137169934473104,0.11176266482753043,0.12053432142859045,0.1208441083603922,0.11230874526865839,0.10749600020373026,0.09990819277053441,0.10491098675223225,0.1088504238732536,0.10510318429989686,0.10455201996116827,0.1118782261170157
Norway,0.7436181966279999,0.76196949508,0.8176676816679999,0.915757743268,0.9190258537360001,0.9631505014320001,1.011705797248,1.0726973282999999,1.135750796072,1.1441680953520001,1.161145527472,1.2424695929240002,1.1464741906319997,1.2865911578880003,1.3763283048480002,1.310102472008,1.3807244610640002,1.3640418692240002,1.4969646481440002,1.516455748944,1.501541177504,1.467330445052,1.5402031519160007,1.5860786211880002,1.6882456207920002,1.704955848890656,1.5730841924877865,1.656221137093626,1.7098640780597798,1.6536808531773792,1.7528086862534376,1.6126980834820561,1.6951628421961944,1.7619071015193442,1.8069004673977205,1.997933180606623,1.8123726224007168,1.883353655899821,1.6678746467689902,1.6982352392592603,1.9331031844321949,1.7726219655093696,1.9007975641238664,1.9455156957555666,1.7981694791719545,1.7373564828551356,1.7561450074373934,1.9455391794056565,1.8206177737021374,1.869824455812131,1.8941069517051392,1.9142348249686845,1.9218452434583457,1.904256925346744,1.7668117034624065
