country,renewable,oil,gas,nuclear,hydroelec,coal,co2_emission,renewable_percent,oil_percent,gas_percent,nuclear_percent,hydroelec_percent,coal_percent,co2_percent,labels
Norway,0.06842156666311149,0.38637346175792026,0.16177994239122004,0.0,1.1165838613351973,0.03365287131495737,33.57706856965247,0.23801986570663156,0.21463313404471063,0.13150856994248636,0.0,3.272475660484306,0.022194158438624562,0.10559525707796286,0
Poland,0.24698231990987304,1.344660396944949,0.7335744349321174,0.0,0.017418697255223263,1.9104270984262328,303.89435414238085,0.8591837557054113,0.7469681636750841,0.5963120239652518,0.0,0.05105058811874667,1.2599317695981667,0.9557058974233834,0
Portugal,0.17711164939818685,0.5095452837082278,0.22064569560350364,0.0,0.07791167554281031,0.057652236,51.408525566131715,0.6161228551284299,0.28305593423111514,0.17935968738703595,0.0,0.2283429581155814,0.038021803493369935,0.1616727339342861,0
Romania,0.09606548545720543,0.4533225810572166,0.3918535954769109,0.10055419909873002,0.13757212995787166,0.1915661136675268,70.51374067117177,0.33418547780628366,0.2518238335077713,0.3185321072953157,0.4364011045615267,0.4031953733504382,0.12633836317910155,0.22175600464511475,0
Slovakia,0.022597643655910958,0.1699548798134249,0.17463040426375026,0.13805650831885144,0.03785936911102007,0.11419362348431893,30.112799523037697,0.07861100484222154,0.09441111285071262,0.14195452411318465,0.5991595901738457,0.11095795687836091,0.07531099942622604,0.09470060795736805,0
Slovenia,0.008953020156640599,0.1063416563963838,0.0308415960006858,0.05189290212208112,0.03917308366183394,0.04305969072569143,13.126356027447475,0.031145101746132,0.05907352665479417,0.025070686296734743,0.2252130692497894,0.11480818169463368,0.02839798094314197,0.04128058220269852,0
Spain,0.745837717583895,2.7195611890490574,1.299984500677606,0.5209491209706116,0.22496183991019256,0.21005602142489305,278.51452935705964,2.5945648723937937,1.5107350763072782,1.0567385555008535,2.2608978426521285,0.6593164840870568,0.13853250668744901,0.8758898432839264,5
Sweden,0.3609843561948494,0.5749560700479179,0.037772487760097916,0.5974389672215721,0.5858656436126506,0.08471111564229003,46.340725802710374,1.2557655747163157,0.31939207908055844,0.030704707734956718,2.592860641728135,1.717050662673711,0.0558672068270741,0.14573520151605174,5
Switzerland,0.044499713190410566,0.44431849548432595,0.1223942136926283,0.20529815649324049,0.3093602441679832,0.00429,38.1913054982501,0.15480229807826906,0.2468220016093706,0.09949248203481972,0.8909855884797837,0.9066706983841075,0.0028292664483396106,0.12010639683643107,0
Turkey,0.4106835814027608,2.0323828108490183,1.5559228204064923,0.0,0.794799573644635,1.6964630300987582,383.26222222429533,1.4286555491297248,1.1290027277919823,1.2647871054232902,0.0,2.32939266792301,1.1188218955494096,1.2053069135589725,0
