country,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0
Afghanistan,0.010000000000000007,0.2414166666666666,-0.3626666666666667,-0.3394166666666667,-0.33066666666666666,0.6766666666666666,0.8374166666666666,-1.5054166666666668,0.3294166666666667,-0.5549166666666667,-0.39891666666666653,-0.31875000000000003,0.7089166666666666,0.23741666666666664,0.22683333333333336,0.5951666666666667,0.50375,-0.6389166666666667,0.2390833333333333,-0.09233333333333328,0.4787500000000001,-0.17400000000000007,0.5655000000000001,0.9515,-0.2115000000000001,0.55825,0.011666666666666678,-0.2947500000000002,0.05975,0.3686666666666667,0.28875,0.04533333333333334,0.4254166666666667,0.88,1.043,0.9772499999999998,1.4122500000000002,1.0344166666666668,0.6963333333333335,1.3390833333333332,0.44325,1.40975,0.7200833333333333,0.8028333333333332,0.8494166666666668,1.4721666666666666,1.2060833333333334,0.21216666666666664,1.2578333333333334,0.4924166666666666,1.0993333333333335,1.7547500000000005,1.2334166666666666,1.596,0.9024166666666664
Africa,-0.19466666666666668,0.15025,-0.22816666666666666,-0.16658333333333333,0.3488333333333333,0.16866666666666671,-0.21983333333333333,0.06508333333333334,0.32725,-0.26891666666666664,-0.17733333333333332,-0.20949999999999994,0.18966666666666668,0.11733333333333335,0.38866666666666666,0.3545833333333333,0.19441666666666668,0.13100000000000006,0.4405000000000001,0.3045833333333333,0.31275,0.24150000000000005,0.8027500000000001,0.4779166666666666,0.07849999999999997,0.6035,0.255,0.17308333333333334,0.44366666666666665,0.3534166666666667,0.6429166666666667,0.5485833333333333,0.5895833333333333,0.94425,0.6541666666666668,0.5093333333333333,0.7281666666666666,0.8864166666666665,0.97525,0.8484166666666667,1.1236666666666666,0.8428333333333332,0.85025,0.79825,1.051583333333333,1.5086666666666666,0.8694999999999998,0.8289166666666666,0.9975,1.05475,1.207833333333333,1.5012499999999998,1.1740000000000002,1.2420000000000002,1.4334166666666663
Albania,-0.3488333333333333,0.42258333333333337,-0.07608333333333332,0.056416666666666615,-0.043416666666666666,-0.05425,-0.2645833333333333,-0.13916666666666674,-0.24325000000000005,-0.1875833333333333,-0.14541666666666672,-0.6771666666666668,0.4380833333333334,-0.5377500000000001,0.23516666666666666,-0.6004999999999999,-0.14774999999999994,0.3099166666666667,-0.2028333333333333,-0.19816666666666669,0.14124999999999996,0.3249166666666667,0.19566666666666666,0.2686666666666666,0.10549999999999993,0.7911666666666667,-0.43925,0.3381666666666667,0.33141666666666664,1.2724166666666668,0.034083333333333375,-0.06183333333333337,0.15691666666666662,0.6529166666666667,1.0145833333333336,1.19725,1.1084166666666666,0.948416666666667,1.0373333333333334,0.6354166666666667,0.16624999999999998,0.5141666666666667,1.3320833333333333,1.3228333333333333,1.0811666666666666,1.1731666666666667,1.1439166666666667,1.475666666666667,1.5612500000000002,1.4945000000000002,1.6747499999999995,1.582166666666667,1.4495833333333332,2.1956666666666664,2.0783333333333336
Algeria,-0.03191666666666667,0.28574999999999995,-0.093,0.08675,0.15008333333333332,0.16699999999999998,-0.4085000000000001,-0.4531666666666666,-0.007166666666666664,-0.4817500000000001,-0.42275,-0.7850000000000001,0.52975,0.14774999999999994,0.48975,0.14366666666666664,0.5366666666666667,0.16199999999999998,0.74625,0.03749999999999999,0.6189166666666667,0.3424166666666666,1.3385833333333332,1.0135833333333333,0.82075,1.0538333333333334,0.056833333333333375,-0.1484166666666666,0.56625,0.7810833333333332,0.8484166666666666,0.85325,1.0721666666666667,1.0654166666666665,1.5845,1.0841666666666667,1.8779166666666665,1.4414166666666663,1.5170000000000003,1.0999166666666664,1.30125,1.4898333333333331,1.2870833333333334,1.23675,1.3385833333333332,2.323666666666667,1.296833333333333,1.2674166666666666,1.2065833333333336,1.7719999999999996,1.31075,1.929333333333333,1.4721666666666666,1.437083333333333,1.31675
American Samoa,-0.3884999999999999,0.115,-0.3600833333333333,-0.1375833333333333,0.08625000000000001,-0.13825,-0.3723333333333334,0.11583333333333334,0.2675833333333333,-0.16124999999999998,0.026166666666666668,-0.1576666666666667,0.20033333333333328,0.02658333333333333,0.3183333333333333,0.33675000000000005,0.15783333333333335,0.3446666666666667,0.266,0.27275000000000005,0.28291666666666665,0.34975,0.4103333333333334,0.4220000000000001,0.17483333333333334,0.5873333333333334,0.9263333333333332,0.8888888888888888,0.3024,0.09349999999999996,0.8881,0.8774000000000001,1.20925,-0.3835,0.19290909090909092,0.5248181818181817,0.8420000000000001,0.9445,0.6010909090909089,0.5634166666666666,0.6539999999999999,1.0236666666666667,1.2866666666666668,0.7381666666666665,1.234333333333333,1.0138333333333334,0.8868,0.9576,1.1708000000000005,1.0844444444444443,0.8222222222222223,1.5277777777777777,1.272222222222222,1.1277777777777778,1.45
Americas,-0.1675833333333333,-0.13975,-0.05599999999999999,-0.09025,0.27825000000000005,-0.010416666666666664,-0.24175,-0.48025,0.2690000000000001,-0.2838333333333333,-0.17766666666666667,-0.1406666666666667,0.5127499999999999,-0.03016666666666666,0.005416666666666682,0.38966666666666666,0.8265833333333332,-0.11208333333333337,0.321,0.12824999999999998,0.07141666666666667,0.36508333333333337,0.8590000000000001,0.4615,0.10699999999999997,0.3719166666666667,0.5087499999999999,0.19208333333333336,0.3646666666666667,0.5461666666666667,0.6188333333333333,0.2121666666666667,0.6531666666666666,1.3914166666666663,0.8065833333333333,0.6119166666666666,1.0113333333333332,0.8248333333333333,0.94825,0.611,1.119,1.3048333333333335,0.7986666666666666,0.5429999999999999,0.7788333333333334,1.3670833333333334,0.91725,1.3054166666666671,0.7559999999999999,0.8898333333333334,1.4134166666666663,1.6270833333333334,1.3985,0.9705833333333334,1.2481666666666666
Andorra,-0.26925000000000004,0.35583333333333345,0.3573333333333333,0.1980833333333333,-0.3636666666666665,0.12058333333333332,-0.09516666666666672,-0.5100833333333332,-0.09058333333333336,-0.1958333333333333,-0.012916666666666687,0.056583333333333326,0.017500000000000033,-0.19725,0.01949999999999999,-0.4344166666666667,0.4198333333333333,0.9813333333333332,0.8403333333333335,-0.22033333333333333,0.06708333333333331,0.3911666666666666,0.4756666666666667,0.7210833333333332,1.42225,1.2764166666666668,0.4009166666666668,0.4519166666666666,0.2463333333333333,1.5021666666666669,1.223,0.5070000000000001,1.7748333333333333,0.9086666666666668,1.0712499999999998,1.2879166666666668,1.0704166666666666,1.2499166666666666,1.8605833333333333,0.9114166666666668,0.5950833333333333,1.7086666666666668,1.00375,0.8772500000000001,1.4503333333333333,0.3196666666666666,1.9075,1.1762499999999998,0.7349166666666668,1.8831666666666669,1.8821666666666668,1.7379166666666668,1.715833333333333,2.0715,1.9694999999999996
Angola,-0.13983333333333334,0.20675,-0.11466666666666665,-0.16033333333333336,0.20750000000000005,0.20916666666666664,-0.18033333333333332,0.035666666666666666,0.38566666666666666,-0.207,-0.045583333333333344,-0.3200833333333333,0.24150000000000005,0.037666666666666654,0.2534166666666667,0.2304166666666667,-0.0058333333333333475,0.13691666666666666,0.4158333333333333,0.6854999999999999,0.6995833333333334,0.18641666666666667,0.7293333333333334,0.4907500000000001,0.05941666666666664,0.7319166666666667,0.2904166666666667,0.37825,0.3463333333333334,0.2729166666666667,0.7553333333333333,0.475,0.3555,1.1,0.4927499999999999,0.14033333333333334,0.3535,0.6938333333333332,0.8904166666666665,0.2936666666666667,0.9744999999999998,0.4105833333333333,0.6385,0.39716666666666667,0.5103333333333334,1.0570833333333332,0.6516666666666665,0.4809166666666666,0.9029166666666668,0.7594166666666666,1.2796666666666667,1.5198333333333336,0.8026666666666666,1.2815,1.7435
Anguilla,-0.2358333333333333,-0.009333333333333329,-0.29475,-0.1875,0.27024999999999993,-0.011666666666666678,-0.3616666666666665,-0.19558333333333336,-0.02250000000000001,-0.42175,-0.487,-0.4555833333333335,0.027583333333333345,0.035416666666666666,-0.09191666666666663,0.59225,0.43016666666666653,-0.10258333333333336,0.43925,-0.13408333333333333,-0.17549999999999996,-0.09916666666666668,0.5269166666666666,0.2025,-0.09433333333333334,0.20975,0.2103333333333333,0.08691666666666667,0.3239166666666667,0.3526666666666667,0.50175,0.13616666666666666,0.522,0.9131666666666668,0.35708333333333336,0.12741666666666665,0.4484166666666667,0.6425,0.6285,0.3265,0.6144166666666667,0.5465833333333333,0.6834166666666667,0.15408333333333335,0.5088333333333334,0.8423333333333333,0.3795,0.5519999999999999,0.6415833333333333,0.6433333333333334,0.9760833333333336,0.9364166666666668,0.7935833333333334,0.5713333333333334,0.9194166666666668
